0,1,2,3,4,5,6,7,8,9,10,11,12,label
-226.17783,71.04205,16.551271,24.761253,6.9957995,3.5095077,-1.4203573,-1.6952953,0.8921141,2.6745074,0.5844111,-2.93384,-9.396825,english
-173.3664,59.90414,-1.7776643,63.99755,-24.710062,14.222517,2.2932024,-8.807416,11.948879,2.3797889,-9.89851,11.847601,-1.1784624,english
-226.43782,62.641033,19.864115,35.6757,13.93655,16.06288,2.2878144,7.557687,-1.2065837,10.55348,0.29335314,8.103039,9.322402,english
-255.41446,73.20738,16.698656,23.991274,4.534553,10.970737,-10.669445,8.342958,-4.801623,1.7650157,-4.6643767,2.7870054,0.0006790904,english
-231.52095,44.03197,22.825333,48.618916,8.573928,8.636388,14.432193,10.206613,6.657646,7.2815385,6.567112,10.2037,7.5579305,english
-312.90936,67.159645,44.274715,19.281788,5.7146664,4.0841827,-10.083895,17.611828,-9.483293,-1.017512,-1.8779116,2.5487394,-1.1267902,english
-219.3141,89.13602,22.810925,25.44058,7.7535796,0.31607088,-6.440233,-6.321867,-3.4306993,-5.870774,4.8354797,2.1168787,-0.8740206,english
-291.20758,80.294014,-8.785185,11.521616,-15.703284,-8.994427,-21.477777,-9.5437355,-2.5915015,9.95651,0.63969666,1.0042211,-5.0380735,english
-212.70593,84.85324,-15.592265,43.601936,-5.0329905,7.710377,-9.291645,-1.202085,2.2858567,-0.8216163,1.1565564,2.5854452,1.2669644,english
-258.00708,90.30739,25.035666,34.0615,21.05625,9.426649,-6.5392036,0.14302815,-3.486646,-2.7233317,-7.903884,3.1978958,0.99546975,english
-235.8727,50.812874,1.764686,47.15415,24.16062,9.316744,-11.6395855,3.823084,-12.022597,-3.7010448,-10.385556,-0.16758515,-5.992326,english
-236.05797,93.88157,14.776363,48.247272,0.9407687,-1.8924776,-15.448803,10.5223055,-0.9719478,-6.7364235,5.3595624,-4.1463184,-2.3274896,english
-167.19312,82.89292,-19.400782,56.680847,-24.524895,-15.640849,8.675602,-10.82497,-13.182501,4.7668586,-4.4790826,0.8778429,0.5314773,english
-295.2552,68.658875,39.24513,65.949936,16.724216,4.1318784,-2.8111928,-0.9742654,-16.213474,5.370888,-12.59823,-4.1100326,6.9630604,english
-230.2466,84.37873,18.97741,31.20079,16.011091,-1.1389476,3.1235464,-2.7205565,-2.9091,5.612085,-3.4399538,3.9052098,-0.9285136,english
-243.74905,73.55116,5.075831,33.775166,-1.4209918,5.2513123,-0.40149066,5.264627,-1.1120108,6.51444,-7.3275256,6.2943377,-2.473374,english
-270.63675,65.18955,8.468861,30.425646,-1.069614,-1.2584465,2.3266273,-1.2385439,3.2584395,1.612491,1.7982161,7.8625073,7.1712756,english
-360.77182,43.857117,-19.002295,51.77587,-24.819939,2.7545662,-13.540189,-20.575207,-1.6397783,-4.458327,-19.699345,2.1922972,-6.6994224,english
-340.4761,92.505775,17.76137,41.102623,-1.6405171,-2.4681554,-11.589982,-6.4946423,-3.7634132,-5.25949,-7.828593,5.7146363,-3.0698314,english
-243.11217,82.628,11.738806,13.655654,6.7604175,-2.050174,-3.5959609,6.518346,4.060504,5.3226504,7.765525,-4.631929,-2.3509717,english
-235.61064,63.903282,12.33817,18.220692,-7.802097,5.716387,-6.380346,1.7137777,-16.062246,-3.523105,-4.994374,-4.384548,0.7003723,english
-269.16687,68.62769,5.175638,10.482971,-6.2071877,-0.059541523,-5.7472215,3.4516325,-2.3168924,-3.8845754,-8.921072,-1.3021604,-8.058053,english
-306.19788,68.383194,-2.581086,18.372425,-9.383507,-4.670327,-13.028374,-8.369908,-7.08325,-9.992794,2.8991644,-4.9049664,-7.117218,english
-236.38275,76.15323,-7.7616453,20.822975,0.60562056,-5.0000067,-22.65938,-15.314571,-15.410804,-1.3650527,-16.953856,-0.84534293,-14.44215,english
-253.12971,77.0447,-6.626,25.60317,-12.014259,5.0705414,-20.453167,-5.9360647,-8.032389,4.349073,-1.0295535,1.7078503,4.9296646,english
-317.01077,92.41923,11.075537,43.04117,-0.57611626,12.481427,-5.347724,-8.319648,3.230388,-8.124737,1.730551,4.070298,-3.1953118,english
-206.70442,59.09031,-21.557194,30.365904,-36.10149,-3.6812596,-11.063546,-17.505175,-0.19733247,-13.193327,-12.257829,-0.29021567,-11.0092125,english
-270.47662,67.106415,2.6363826,29.141438,5.7319093,7.076836,-7.227737,6.603894,-1.9033737,8.845386,0.35658514,4.2881007,-0.3054429,english
-253.75905,66.88809,-12.92687,63.283577,2.4856336,-2.466486,6.9905195,-22.426462,0.5533922,-7.6427374,-12.287384,2.7451677,4.44309,english
-325.7393,126.331116,0.70645165,31.169395,13.678259,-13.706659,-9.202824,-14.68251,-6.0896277,-1.1666892,-0.021493785,-5.713905,-4.1724095,english
-315.013,78.10288,4.640415,56.460175,-6.0532017,-25.363993,13.069898,-8.91365,-0.77304655,12.044812,-11.943299,-0.008484858,11.205327,english
-269.10327,68.22547,-23.139744,26.87304,-2.2856565,-2.6131968,-6.1681104,-8.392846,-4.7569985,-12.2315235,-8.817777,1.9266869,-3.6862788,english
-302.52588,72.86203,-11.277885,22.491898,10.527349,-9.233382,1.5987254,-19.155739,-1.1683588,-4.251552,-13.520437,4.181569,-17.521248,english
-270.88824,54.746445,-3.9176683,37.858696,-5.081712,5.265743,2.2644303,-3.301147,0.19471109,4.293283,-6.9016294,8.095249,-2.0554557,english
-302.92026,48.35132,13.513639,15.721665,-7.393801,-8.921094,-13.122886,-10.375891,-10.252792,-2.2610238,-9.428823,4.471376,3.0966382,english
-275.01254,84.15856,-1.6252979,42.87863,-1.6491725,2.9308066,-16.234797,4.412992,-1.1131052,-1.4869316,3.9068909,0.39330307,-4.3051896,english
-230.26616,74.57024,-27.702473,15.141295,-5.935015,-15.586911,-3.2463877,-7.6457057,-10.802852,7.839073,-3.1876497,5.4928856,-1.7766497,english
-234.02342,93.494385,-12.142658,30.289944,-14.295457,-24.243332,-22.752172,-9.478119,-27.383656,-1.508617,-16.434044,-9.2196455,-6.454212,english
-290.81885,118.27417,1.0607711,19.27454,0.002574606,1.3586273,-6.046683,-6.8354435,-6.8133316,-5.4634457,-6.649362,0.809856,-5.4870243,english
-231.80235,71.053604,0.13005334,46.417057,-2.5655744,2.6784127,-4.063908,-9.611799,-3.8201816,0.5993172,-6.7186007,2.5127463,-0.93201154,english
-317.79202,96.730835,6.8744216,33.334763,-11.75962,-13.4781885,-19.93394,-17.04371,-5.3324513,4.723097,-2.0199075,-1.4174867,-7.303724,english
-212.42786,107.46163,13.429212,17.687874,-3.3563254,3.7052932,-10.683989,-8.0202,-14.230739,-1.6013293,6.1100497,4.0639753,-6.3266754,english
-233.24948,96.626,8.284935,29.39895,10.195408,-15.66873,-19.786053,11.81445,-13.462695,3.9556255,4.237985,8.611965,0.5298261,english
-190.88393,74.94913,7.5799046,39.081573,-3.0400662,0.045239136,-11.791466,-7.5953536,-9.585903,-10.566052,-7.0762663,0.1178129,-12.207311,english
-314.4829,101.289505,-20.864681,30.656292,-7.9285283,-23.494268,-18.017582,-8.788348,-12.962847,-8.691629,-4.655132,0.3481166,-7.188487,english
-214.98782,67.583115,11.94684,21.262573,-1.5608164,6.8917465,-6.3121486,1.4436682,-6.2517242,2.2957585,-3.986333,3.335654,1.4261951,english
-272.1423,79.15657,7.426431,25.232853,11.61588,2.5951648,-4.055784,-0.54305106,-6.3219795,-3.9783642,-5.0012455,5.0487585,-6.65643,english
-251.59523,51.86935,14.283603,26.827118,2.2584515,-1.6744442,-3.470301,4.0792704,-2.267226,5.9286084,-7.5319843,-3.3451478,-1.0230424,english
-249.66504,75.18474,8.959941,22.446428,-6.959829,-6.2395053,-3.5150473,-9.378833,-8.1821165,-11.019747,-5.3309803,-11.414058,-1.2697417,english
-228.22525,77.34304,23.58433,37.67821,2.4053419,5.707481,-2.6679,4.5038686,-5.180526,0.4112136,-4.175018,0.86964136,-4.2110653,english
-220.93283,75.390205,-19.912113,28.791603,-6.3867173,4.509927,-0.30906668,-14.134533,-9.209934,-0.6051975,-1.5680366,-2.3810854,2.8034778,english
-267.44138,103.469734,19.001854,34.02432,-1.1520003,-6.8650064,-11.473538,-12.685595,-6.9374537,5.2099853,-3.190988,-0.93615,-7.5491667,english
-210.39883,84.03065,5.2101946,33.68148,-7.440558,-14.427155,-15.972231,0.14556336,-10.182951,-5.069815,-9.081656,3.2421038,-0.1780979,english
-229.72299,39.338974,-3.0388272,44.840546,-28.652393,14.392835,-12.446937,1.2014028,-6.122376,-9.222531,-11.107139,3.8807817,-9.462754,english
-262.5022,80.8673,3.736671,22.43576,3.6918354,-1.9574536,1.3560163,-1.0124673,0.87090397,6.943194,3.39841,2.7930632,3.7659068,english
-320.80292,106.66423,10.512178,40.04902,-18.28044,-4.7847424,-7.239363,-17.414742,-1.2408609,-3.588362,-6.371024,2.8123465,-4.647152,english
-262.96365,57.379684,27.564878,28.519938,7.184554,10.204376,-14.170305,16.874363,-15.764827,20.346777,-10.190216,13.096523,-4.5641623,english
-288.45056,68.273056,-10.255576,19.550722,-5.95413,-19.677986,-28.032413,-4.7892966,-10.94589,-1.4071808,-7.6104097,-2.064505,-3.069976,english
-218.94946,100.2341,3.9741554,24.431921,-20.884253,12.0595255,-14.457256,-8.020614,-9.5566,-6.567202,-15.854424,0.34347972,-10.01339,english
-192.44339,66.09397,6.3612843,42.169697,-1.4996051,0.64795935,-11.462355,2.6691015,-16.495144,0.9318744,-4.0033784,-4.3429155,-2.2706928,english
-300.7086,108.86273,1.8872557,34.30597,-3.6258721,-7.073504,-31.00283,-10.771626,-4.426378,-27.903288,-4.169966,-6.2305427,-17.696003,english
-220.81242,71.51815,30.451706,27.66013,3.5713525,9.316151,-12.978997,-3.8039892,-4.216005,-2.464314,-2.6467278,-0.7981748,-2.4765997,english
-262.1715,94.32316,7.1150136,43.72032,-4.7863555,-5.027122,-4.998923,-7.322584,-10.650897,-9.956544,-5.751411,-3.3968797,-1.5481339,english
-230.74048,71.16437,-16.360529,24.763449,-25.311361,-5.239406,-4.977631,6.2666883,4.267178,1.8135909,-1.3412253,4.1268554,-4.5584545,english
-232.90062,50.542038,7.77405,49.840477,-11.823236,32.610996,-34.281754,15.875978,-6.7550616,-1.8275039,10.437526,-0.74368984,2.1281888,english
-254.93224,107.38725,0.50877786,16.313803,-4.9862447,-15.637472,-9.966367,4.616563,-4.5843782,2.5544128,-7.384258,5.8974633,-13.177667,english
-328.02054,93.06035,2.1732836,32.130383,6.588498,7.5309396,-1.0052007,-7.82828,-2.407987,-5.593578,1.7381784,1.3294746,1.8006068,english
-196.5059,89.11155,-1.0595139,23.088282,-4.96955,-4.209005,-13.434573,2.3090346,-7.1088576,-4.684617,-18.312881,-2.0400863,-3.356162,english
-309.99045,109.126976,10.726709,36.206806,1.6639944,2.5100965,6.363885,-1.0660496,-0.26910427,-0.10018657,-1.31307,8.790247,-4.3963284,english
-314.8225,65.74058,-13.958955,23.546865,3.8026493,-12.617185,5.7418323,2.472582,0.9735316,12.426514,-2.5014396,9.483626,5.847669,english
-234.1242,27.69621,25.67846,16.99358,1.0385942,-0.9805597,-0.03793589,5.1123633,0.2764768,5.94073,-4.164055,8.319935,1.7481072,english
-250.3505,50.00876,1.7170932,14.176955,1.4345382,-1.8873559,-8.544406,-1.2084503,-6.554863,1.1246029,-2.8322167,2.9971497,-0.85014296,english
-308.17276,99.45449,15.350152,18.659063,17.534199,13.385885,1.8974886,3.8869276,-4.856459,-4.138145,1.971073,-0.0585616,1.4146054,english
-244.96286,97.017845,-1.2552729,25.102875,-18.91543,-2.9692533,-15.172661,-5.0086713,-14.605541,-8.224749,-13.542853,-4.0890102,-8.638982,english
-265.267,102.382675,10.366943,21.768757,14.609327,-7.986039,-10.73943,-6.1931195,0.1127669,3.6547492,-2.477791,3.7081552,-3.3801217,english
-251.6964,105.94445,23.948833,19.212946,6.749108,-10.189037,-18.522268,18.395065,-2.0082498,3.722253,-9.134525,-3.7770634,1.3264523,english
-252.04962,91.13904,-0.31468225,-2.0320325,8.4606085,-11.795509,-7.9710603,-7.479689,-17.23144,-0.3011244,-15.966364,-0.9201845,-6.911442,english
-252.94786,77.4789,-6.2648487,52.79194,-7.3475103,-6.5324235,-12.150094,-2.0356953,-1.0677756,-0.22299446,-1.0075648,13.662018,-5.598194,english
-190.65767,87.64016,-8.850621,24.197401,11.372037,3.9564087,-0.030136367,7.891649,-9.991789,-4.8250623,-3.8145552,1.664025,3.263291,english
-272.36404,78.17077,14.52434,80.264496,-0.37912112,7.925891,-23.024685,-25.178349,-15.466616,-25.469461,-18.228058,-2.7464218,-4.6495905,english
-196.9198,69.33653,18.878073,33.736908,-0.4230268,18.67518,-9.370698,13.763808,-3.157836,-4.977501,-6.659316,1.3132906,0.097831145,english
-236.98499,111.50304,7.7783413,35.989555,-14.287973,1.4513185,-14.753914,1.26806,-16.287527,-5.664859,-7.436564,-6.0480967,-7.565316,english
-255.31262,82.74169,-0.2574162,37.28692,-6.0731134,0.2319761,-25.739817,-9.750206,-11.3429785,-12.661088,-6.433741,0.47595367,-9.590287,english
-208.78973,77.19619,0.15857555,27.443039,3.8839762,8.737821,-4.5006547,15.146048,-1.1827053,5.8175135,1.7676908,6.59112,12.479054,english
-160.77832,70.487175,25.349157,49.769352,7.053897,8.5470295,1.5267525,9.871668,5.819923,6.974007,2.6358275,0.7225872,3.0858076,english
-324.21082,59.4966,10.383611,24.227547,-9.997218,-19.065994,-5.793836,-12.365679,-18.11335,-2.373179,-3.2341418,-6.634633,-0.085751,english
-230.50981,49.982864,-39.35481,20.121931,-8.49516,-27.378616,-6.4720955,8.472952,-18.513578,-2.9251304,-4.2101693,-2.1207786,-8.134062,english
-192.4238,104.84099,4.075679,14.417737,-5.0429316,-3.379755,-18.74227,-2.6462674,-14.932446,-2.735461,-12.316364,-3.422569,-13.985878,english
-230.14334,88.96714,5.9368916,24.824814,6.312455,1.4072407,-22.589542,1.7600418,-13.646412,-13.408828,6.430725,-1.6127039,-3.5864117,english
-314.98114,61.99735,4.6561604,40.75446,-19.097322,-21.461786,-17.1335,-4.430954,-2.1978443,-7.4051604,-8.229471,-4.7350907,2.9163766,english
-233.72449,71.28073,1.7735381,24.476465,8.835056,-7.4984493,6.0485916,-7.795119,-0.6451098,-7.750368,0.4339628,7.106407,-3.4464135,english
-307.79437,73.65704,-5.683438,26.725082,7.8420305,-11.855434,-19.58563,-21.386333,-10.940983,3.3797224,-8.162458,2.0971994,-8.620558,english
-270.27225,81.91285,-0.90087414,28.733713,-5.49967,-5.8227506,-26.43694,-5.809465,-16.041845,-2.6065948,-5.387956,0.8896276,-9.3162155,english
-286.77075,72.09227,-6.975134,22.414415,-3.1749573,-14.5578785,-16.842813,-2.406739,-10.204991,-5.3690724,-3.9274242,-2.935825,-5.767968,english
-235.82733,109.17721,-4.1694555,29.757267,-6.3595204,-12.792969,-17.335518,3.0545506,-7.915575,1.5351927,-3.9530187,-7.999634,-6.651266,english
-211.11975,67.157715,5.785793,37.947536,1.5535249,5.101483,-5.648884,6.0327034,2.0961816,2.0491292,-0.03114384,9.805962,-3.4777536,english
-336.51102,80.96636,-1.2869519,16.953333,15.612857,-6.795925,-16.719612,0.41691002,-11.689958,-6.6537943,0.3702071,0.40901235,-6.4596667,english
-214.68243,65.35625,5.6865478,25.552813,7.5324306,-10.029053,4.596848,-9.84729,-2.9343386,-2.8543122,-9.080046,-2.5250576,-3.675444,english
-319.34012,52.581303,11.358797,42.294865,12.361346,10.689102,-18.031572,0.52975583,6.1164403,-2.5839634,4.7229977,-0.09816694,-3.8919406,english
-225.97858,94.51616,30.676085,28.393225,-8.024322,3.7355142,0.42989838,-9.083946,-10.389578,1.0235348,-8.496623,1.8591399,-4.959188,english
-286.72504,117.55567,4.947377,36.368607,-6.8805203,-6.305559,5.4111204,-9.2253895,-8.85378,-4.152811,-1.7639717,-1.9948131,-1.897352,english
-212.68347,63.1991,4.0292516,27.967562,-6.8939137,2.7328827,-1.8645452,0.62104577,-5.9495792,-0.41714478,-3.8467307,6.247193,-0.7760372,english
-289.82733,67.93863,4.1731853,29.741655,-3.922046,-31.223238,-21.291706,1.3330715,-4.4014964,-3.5598829,-2.9862983,-6.3232636,-12.57204,english
-213.92676,106.69912,-7.147636,12.776164,-7.694922,5.1912146,-16.273966,-8.222539,-12.095115,-3.2879894,-1.5494978,-1.3909607,-7.801384,english
-303.4818,113.320145,-5.170531,5.811713,-8.06371,-5.9074473,-20.22823,-12.9242735,-15.5179,-6.2200985,-1.8513561,-7.9311056,-1.1775355,english
-235.98717,127.27078,21.116903,29.590595,2.317101,14.448942,-2.7382243,-0.8309794,2.5178082,-2.4591668,-0.42563337,2.9081163,2.7160501,english
-296.37823,66.346405,11.746072,27.031754,-0.25182766,2.5370183,-12.694392,-7.9592524,-5.1854625,4.4863787,-9.272519,4.3966537,-2.0941498,english
-311.26474,71.33293,19.076216,21.93573,13.159975,10.205108,-1.1870688,-13.465078,-9.801269,-6.0117393,-10.230134,-5.7946258,-5.560661,english
-240.46364,90.41143,4.205887,34.021023,5.274788,12.857425,-2.1023192,1.2842777,-2.0156827,-0.5624588,-2.3946512,3.352792,-2.0985415,english
-283.77948,46.29284,17.159363,35.055473,-17.515173,6.10852,-20.563381,5.738895,-14.816815,-2.6472535,-7.018579,-1.9592546,0.07238242,english
-214.29999,61.949448,-7.4040956,14.384938,-1.691538,-1.78287,-9.721917,0.29872403,-8.828209,8.548801,2.1501815,0.17331006,1.4650203,english
-241.79143,77.17615,12.28119,33.843414,10.56898,9.505247,-7.928144,-12.505506,-10.456995,-8.475691,-10.524378,-6.84577,-11.433972,english
-269.83548,87.7647,27.327126,29.089449,-7.036361,0.6911129,-11.248666,3.8899047,-10.237057,0.05540688,-10.07655,2.6733477,-1.8466465,english
-296.76547,86.49501,2.943352,39.012794,1.374428,6.1937795,-13.81625,2.8510563,-5.45466,1.5600399,11.405176,4.359904,6.298085,english
-247.99124,93.29679,6.5450735,38.293095,-2.4869685,3.2568722,-11.8017435,2.9463294,0.19124801,-1.0723413,1.835809,3.479356,3.7898872,english
-274.03317,56.106686,19.309942,38.670296,9.296744,-0.956187,0.941985,-2.7683246,-1.7910831,5.8959465,-4.1623425,4.7514224,-1.2259442,english
-280.27228,82.14779,13.54891,7.2270727,6.199238,-7.060703,-5.3136253,12.379277,-2.9719026,-14.175131,9.525857,3.116647,0.76250356,english
-171.51288,82.88701,-6.852154,8.250749,-4.1947827,-5.7488565,-17.733664,-1.5622134,-10.335472,-13.373331,-11.7304125,-1.4356682,-8.524437,english
-261.65457,56.435543,1.8033793,23.11483,6.616274,12.447062,-28.070631,6.93557,-31.116398,2.3372777,-3.9463606,-8.919815,-8.372155,english
-289.2018,58.90198,22.018246,13.555204,4.695278,-3.0257597,11.686157,-4.451115,-2.4798708,-5.3742433,-0.39805013,8.533043,-6.6997013,english
-251.38388,79.48647,15.370903,30.74413,6.9813604,2.6189456,-11.972696,-0.41042328,-6.510407,1.9973134,3.7238185,7.3965406,-10.492058,english
-227.46648,87.37086,-23.146902,-0.6742449,-4.329918,7.803204,-10.61529,-5.0583086,-6.425475,3.1342516,-11.844334,2.571952,-9.7458105,english
-295.25122,81.18084,13.132871,38.081734,1.3701391,-0.6419641,1.859369,-8.612386,-10.913799,-1.3315934,-12.560733,0.65104914,-6.2537317,english
-267.00067,96.76379,-3.4488728,23.475946,11.189049,0.35490552,-10.582222,2.3662138,-3.108332,4.641776,-1.163647,-6.0832434,-6.708118,english
-300.89786,103.70961,-19.39665,37.65979,-21.090492,13.514495,-8.527793,-1.4810002,-14.7086735,-3.7817132,8.548076,-3.7804697,12.147179,english
-246.40286,81.590065,15.256582,1.2164626,6.4447684,-6.4705563,-24.186726,0.28983352,-17.310202,-8.278675,-15.034217,-4.653394,-11.641738,english
-289.20947,74.4764,3.8866513,17.36452,-24.482237,-18.633379,-3.846199,-22.903278,-3.81869,-0.5418347,-14.823014,-2.2938707,-9.360663,english
-354.3564,110.48438,-14.176629,15.572855,0.2838638,-15.153016,-12.548859,-4.730226,-11.842016,7.518973,-12.808154,-0.98928,-0.4614285,english
-243.60027,69.93936,10.424664,8.363267,4.564476,-0.5458099,-17.57254,-5.8956037,-2.966796,-2.6203382,-3.5807137,1.5432643,-4.0733843,english
-277.98276,69.38608,-25.079432,25.760328,-9.985833,-7.859733,-15.523699,-14.115899,0.30283967,-9.164135,-0.20478833,5.252144,-3.210087,english
-111.62821,63.81032,1.2357827,26.338902,-3.7747314,-5.8419433,-18.961378,-7.9952273,-10.388391,0.57648337,-0.03225142,3.4658897,3.7254353,english
-310.7462,104.56304,8.271282,19.949152,-3.4823306,-30.27572,-27.519983,0.5146266,-15.933586,-0.8570233,-7.0039215,-11.561882,-15.029293,english
-286.62256,100.34431,-3.3105688,17.521328,-2.4146025,-36.162598,-17.9734,-9.593423,-30.498205,-10.100006,-10.789889,-3.9899178,-4.3208957,english
-276.74576,113.15432,-13.922826,39.038124,-5.952165,0.1270558,-0.53368115,-2.712025,3.6268399,-3.654286,-4.071711,0.8127118,-3.2118325,english
-270.32254,45.719063,8.194537,20.241837,4.3622804,-12.075616,-14.167507,6.7649455,-13.584349,-5.796147,-9.388437,-12.091285,-5.6378245,english
-79.55433,72.085266,13.966401,48.913685,-17.601526,19.53312,-10.464563,5.80746,15.215997,-0.14137964,-4.249553,1.3798273,-1.9029675,english
-268.67966,64.243164,10.207875,13.540134,1.2095569,-0.899753,-7.1250277,-9.753851,-13.190409,-16.34514,-6.1432567,-7.722761,-5.20896,english
-248.89076,101.1051,-17.347952,25.395647,-15.902914,-20.396328,-20.61758,-17.617401,-20.468235,-2.103971,-14.942009,-2.6600654,-9.9321165,english
-254.03955,83.72478,19.101498,25.978199,-21.661476,-27.805767,-17.987352,-5.6675615,-14.020116,3.8140976,-20.63628,1.0128739,-4.836627,english
-182.59944,88.23693,-5.5254292,18.181421,-1.9645865,-5.6915336,-11.596433,-4.5777726,-12.926784,-11.668679,-14.236399,-4.4927526,-5.7114825,english
-230.8099,65.16792,-19.043308,20.496094,-19.88393,-5.234951,-21.88941,-4.136905,-6.0091295,-2.8418567,-6.545846,-2.9731746,0.27555156,english
-250.0563,69.928764,9.970871,44.686226,-4.137531,9.7951145,11.177369,-11.404525,-14.011901,-7.5848355,-5.033144,7.9845734,-3.3245661,english
-221.23859,69.261986,16.22919,33.299625,-8.3083725,-4.9382086,-3.9848387,-8.1635475,-3.2507784,-10.54289,-8.453509,1.156561,-3.6406026,english
-213.32664,45.90199,-3.4709234,33.371918,12.07286,2.627902,-8.194665,1.0417119,-2.4801786,6.394807,-2.9717357,9.184865,2.0975647,english
-297.89993,34.108814,3.8399558,38.11197,-2.6764908,9.393017,-6.901312,0.58611584,3.7664683,4.0129633,0.44934234,5.903465,3.1010067,english
-192.27045,45.37748,9.393939,25.540257,-6.1109185,-3.4626062,-8.113514,10.353173,-0.46429822,3.918514,0.028951272,0.73471427,8.023705,english
-184.17822,81.61272,1.5692135,14.82603,-5.6727686,-9.5951,-13.04861,-10.36313,-11.490955,-9.985267,-15.105666,-8.200046,-3.871907,english
-285.77466,85.31689,-23.440514,7.8746514,-17.546558,-25.408705,-31.050348,-8.392493,-18.426687,-5.7332125,-6.5615926,-17.255964,-4.052547,english
-238.58133,18.992453,-7.369133,25.609657,-7.063992,5.2535377,-11.8449745,9.720735,-2.3544416,-1.7181573,1.1313256,-1.1603085,2.1715891,english
-293.2726,150.86658,-20.788769,21.399101,-5.195397,-0.60213035,7.84365,-4.0024967,-1.1789131,4.388187,1.162178,-0.9852981,2.50996,english
-237.99739,92.0925,39.707397,18.933157,9.935935,10.407242,-7.7942386,0.7556202,-2.4558306,-4.6888824,1.1455399,-3.4323726,1.5478114,english
-313.18262,76.482376,3.2118778,37.40733,8.634449,-6.8839593,-1.385468,-12.420895,-6.0500154,0.5498287,-4.684245,4.5439334,-1.1880577,english
-232.90994,90.33808,5.497524,20.71651,3.7049327,-1.4075482,-9.652467,1.5101581,-8.345695,-4.090663,6.742624,2.424684,-5.05566,english
-260.43835,38.697132,10.709152,22.370462,4.4691267,-3.7185228,-22.810379,-11.50323,-12.744558,-6.663068,-7.325518,4.5939364,-9.670486,english
-272.6942,89.203705,7.3227577,37.894608,8.024298,1.4632004,-2.4750683,-9.690684,-6.983847,-5.791207,-3.009211,-0.63555294,-3.8525712,english
-281.03705,71.84086,27.523182,20.287716,10.4245615,4.9090123,-0.20465338,11.654899,-9.045375,2.5064626,2.2588775,4.6820774,-4.3579516,english
-257.37222,66.25276,-6.069628,26.333183,-3.4268188,3.2468283,-10.553712,-2.2507539,-4.362333,0.15806475,-10.135846,6.391756,3.644666,english
-262.53162,92.985054,-1.8913682,34.259598,-0.83328253,11.292063,-6.891161,-6.757175,0.12445332,-7.4552236,5.7110214,-5.034392,3.2641754,english
-220.3203,26.633728,10.575682,32.47337,-1.7014492,4.8966312,-6.627979,4.0345173,1.8137538,-2.7601924,-4.4247117,3.2539206,0.23134133,english
-277.91034,109.595215,-4.7967024,18.080101,16.63986,-2.2874494,-12.020945,6.276401,-12.174328,7.320379,6.381178,5.0097938,-0.7894889,english
-263.26007,61.809284,0.51673144,16.733053,-10.31661,-22.374392,-16.636883,-3.5895128,-10.785856,-7.6034794,-7.059711,-13.061093,-5.9318266,english
-299.15137,55.81856,-21.362177,54.284336,-35.953217,-4.1971736,-31.37706,2.5187044,-10.61172,0.9652771,-1.1957339,-0.6928684,5.3746166,english
-356.85715,53.470375,20.18956,8.892564,-2.6623085,-3.4559476,4.8153143,-18.79471,-9.948495,0.024913976,-12.690691,-4.9293594,-7.765346,english
-228.12784,92.696724,28.01454,34.919453,10.348814,8.180676,-21.746115,3.2697017,-1.3206401,-3.2816713,-9.774789,0.67573285,0.76234543,english
-264.741,139.4642,-10.012853,15.870406,12.056209,6.6611066,5.851753,4.11443,-4.225902,-0.12984785,0.42497587,7.709808,-2.1816473,english
-289.38956,54.068287,4.08613,45.090076,1.7255541,13.691857,-7.1028275,5.802483,0.64385176,5.345852,0.38759622,3.529186,7.9188356,english
-272.5221,62.766304,-9.883338,16.126581,-12.61536,-8.979763,-21.651058,-22.14096,-13.243762,-8.034234,-11.69068,-2.7067058,-2.467689,english
-263.52667,79.98437,3.4938705,20.496656,-6.6888933,-4.5025687,-9.792822,-2.927682,-11.139594,-0.67709327,-0.70839566,2.8729956,-0.22960052,english
-238.07802,35.891598,7.093664,30.874928,4.73336,13.368029,-3.4551082,0.76838046,2.962447,1.9984667,-0.8223072,8.473212,-1.0410392,english
-247.14342,54.147003,16.629898,-8.647847,6.1463466,12.48964,-24.645515,-0.52452546,-0.65936726,-0.06296379,-7.3541985,-1.9013913,-4.771035,english
-366.41974,45.925415,28.690935,57.317154,-15.603053,-11.4883375,-27.096157,-17.34812,-21.490854,-9.852609,14.126628,-5.82383,2.3011036,english
-183.08772,68.68615,19.90084,36.442276,-0.90571344,5.99452,1.7037404,-5.555021,-4.04709,2.7226863,-5.213506,5.0407796,-2.9242973,english
-224.48062,70.085846,5.711166,16.76596,-1.2019644,-3.4804826,-18.192282,0.09833001,-5.5453577,-1.0795008,-12.58017,-3.3995113,-14.062569,english
-243.8634,93.510635,16.27567,43.310177,-6.1320105,-1.564556,-5.1201077,3.5970793,-13.223404,-5.3589807,-5.0465713,-4.2135706,-4.5181303,english
-246.22305,76.68653,-1.0843984,29.721483,-3.224937,-16.54418,4.115588,-15.204518,-4.0562005,4.6040454,-1.2103865,0.11054518,4.506377,english
-261.4371,89.22402,5.192649,42.202675,4.427179,8.271095,-4.632386,-2.3229642,2.202686,-8.634967,-0.48755103,-2.757422,-5.0030465,english
